destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
80,418508,3,4,680,421,680,0,226.6666667,392.598183,421,0,105.25,210.5,2630.774083,16.72608409,69751.33333,107528.211,208581,4,208759,104379.5,147429.6426,208628,131,209927,69975.66667,120169.7023,208734,4,0,0,0,0,104,136,7.168321753,9.557762337,0,680,137.625,264.0659753,69730.83929,0,0,0,1,0,0,0,0,1,157.2857143,226.6666667,105.25,104,0,0,0,0,0,0,3,680,4,421,29200,5060,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,51323,2,2,90,196,45,45,45.0,0.0,98,98,98.0,0.0,5572.550319,77.93776669,17107.66667,29588.92118,51274,2,2,2.0,0.0,2,2,47,47.0,0.0,47,47,0,0,0,0,40,40,38.96888335,38.96888335,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45.0,98.0,40,0,0,0,0,0,0,2,90,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,140309,4,2,176,300,44,44,44.0,0.0,150,150,150.0,0.0,3392.512241,42.76275934,28061.8,41244.01882,91412,3,48893,16297.66667,28183.36278,48841,3,4,4.0,0.0,4,4,0,0,0,0,104,40,28.50850623,14.25425311,44,150,74.28571429,51.72270387,2675.238095,0,0,0,0,0,0,0,0,0,86.66666667,44.0,150.0,104,0,0,0,0,0,0,4,176,2,300,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
443,41068255,18,11,1827,6884,501,0,101.5,175.3964417,1448,0,625.8181818,607.0838193,212.1103027,0.70614152,1466723.393,7728032.775,40900000,1,41100000,2415779.706,9916940.156,40900000,1,145878,14587.8,15701.59263,39252,1,0,0,0,0,588,360,0.438294736,0.267846783,0,1448,290.3666667,461.357927,212851.1368,0,0,0,1,0,0,0,0,0,300.3793103,101.5,625.8181818,588,0,0,0,0,0,0,18,1827,11,6884,65535,1039,8,32,169095.0,0.0,169095,169095,40900000.0,0.0,40900000,40900000
60892,90,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,133333.3333,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11111.11111,11111.11111,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0
49634,149,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,80536.91275,13422.81879,149.0,0.0,149,149,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6711.409396,6711.409396,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,60716,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,5533.9613940312,65.8804927861,20238.6666666667,35050.0688491953,60711,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,40,32.940246393,32.940246393,37,131,74.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,64,0,0,0,0,0,0,2,74,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,201,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1601990.05,19900.49751,67.0,77.27224599,152,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30437,1,1,53,128,53,53,53.0,0.0,128,128,128.0,0.0,5946.709597,65.70949831,30437.0,0.0,30437,30437,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.85474915,32.85474915,53,128,78.0,43.30127019,1875.0,0,0,0,0,0,0,0,0,1,117.0,53.0,128.0,32,0,0,0,0,0,0,1,53,1,128,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,301106,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,12899.11194,39.853075,27373.27273,34347.13654,85383,23,301106,50184.33333,34972.52131,92223,7711,99998,24999.5,45555.01018,93181,48,0,0,0,0,152,112,23.24762708,16.60544792,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0
36490,69,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,34.5,19.09188309,48,21,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,14492.75362,28985.50725,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,61463,2,2,76,250,38,38,38.0,0.0,125,125,125.0,0.0,5304.004035,65.07980411,20487.66667,35481.3495,61458,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,64,32.53990205,32.53990205,38,125,72.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,91.0,38.0,125.0,80,0,0,0,0,0,0,2,76,2,250,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
443,158079,10,5,929,943,677,0,92.9,210.9699557336,805,0,188.6,349.721031681,11842.1801757349,94.8892642286,11291.3571428571,16160.5020942903,38351,3,158079,17564.3333333333,24465.8915839991,69200,3,112184,28046.0,18707.6148310432,38351,3,0,0,0,0,332,168,63.2595094858,31.6297547429,0,805,117.0,249.6562970699,62328.2666666667,0,0,0,1,0,0,0,0,0,124.8,92.9,188.6,332,0,0,0,0,0,0,10,929,5,943,65535,351,5,32,0.0,0.0,0,0,0.0,0.0,0,0
705,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0
53,214,2,2,134,390,67,67,67.0,0.0,195,195,195.0,0.0,2448598.131,18691.58879,71.33333333,117.4918437,207,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9345.794393,9345.794393,67,195,118.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,147.75,67.0,195.0,40,0,0,0,0,0,0,2,134,2,390,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,61217,1,1,47,132,47,47,47.0,0.0,132,132,132.0,0.0,2924.0243723149,32.6706633778,61217.0,0.0,61217,61217,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.3353316889,16.3353316889,47,132,75.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,113.0,47.0,132.0,32,0,0,0,0,0,0,1,47,1,132,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,309,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,944983.8188,12944.98382,103.0,136.1065759,258,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,6472.491909,6472.491909,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,64,0,0,0,0,0,0,2,82,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
41385,155887,15,6,20532,24,2920,0,1368.8,1156.5318969105,6,0,4.0,3.098386677,131864.748182979,134.7129651607,7794.35,28091.2049342944,123182,1,155887,11134.7857142857,33365.7026720059,123182,1,123597,24719.4,55130.652656213,123340,3,0,0,0,0,324,144,96.2235465433,38.4894186173,0,2920,934.3636363636,1146.9107801666,1315404.33766234,0,0,0,1,0,0,0,0,0,978.8571428571,1368.8,4.0,324,0,0,0,0,0,0,15,20532,6,24,8192,357,13,20,0.0,0.0,0,0,0.0,0.0,0,0
80,95,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21052.63158,95.0,0.0,95,95,95,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0,0,0,40,0,21052.63158,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,90420,1,1,56,93,56,56,56.0,0.0,93,93,93.0,0.0,1647.865516,22.11900022,90420.0,0.0,90420,90420,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,11.05950011,11.05950011,56,93,68.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,102.5,56.0,93.0,20,0,0,0,0,0,0,1,56,1,93,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,254892,10,8,548,3939,191,0,54.8,70.6238864219,1430,0,492.375,620.9904387348,17603.5340457919,70.6181441552,14993.6470588235,24228.4238755361,85848,1,254892,28321.3333333333,27991.1720413776,85848,3,110007,15715.2857142857,25961.0562555679,58182,1,0,0,0,0,212,172,39.2323023084,31.3858418467,0,1430,236.1578947368,450.5643699428,203008.251461988,0,0,0,1,0,0,0,0,0,249.2777777778,54.8,492.375,212,0,0,0,0,0,0,10,548,8,3939,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0
443,60596170,14,14,1579,4823,1200,0,112.7857143,318.0948525,1646,0,344.5,668.9346007,105.6502416,0.462075408,2244302.593,4224744.68,10000000,50,60600000,4661243.846,5185640.323,10100000,356,60500000,4657318.538,5197467.98,10100000,209,0,0,0,0,292,364,0.231037704,0.231037704,0,1646,220.7586207,519.5763147,269959.5468,0,0,0,1,0,0,0,0,1,228.6428571,112.7857143,344.5,292,0,0,0,0,0,0,14,1579,14,4823,8192,128,13,20,70716.5,48913.90887,170561,50548,10000000.0,389.3377711,10000000,9999684
53,79126,1,1,59,75,59,59,59.0,0.0,75,75,75.0,0.0,1693.501504,25.27614185,79126.0,0.0,79126,79126,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.63807092,12.63807092,59,75,64.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,96.5,59.0,75.0,32,0,0,0,0,0,0,1,59,1,75,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30982,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,9295.720096,129.1072235,10327.33333,17842.44628,30930,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,64,64.55361177,64.55361177,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5308191,4,4,1232,479,1232,0,308.0,616.0,479,0,119.75,239.5,322.3320336,1.507104774,758313.0,1868802.604,4994342,14,313849,104616.3333,94649.7446,184590,118,5179064,1726354.667,2878070.681,5048835,817,0,0,0,0,92,88,0.753552387,0.753552387,0,1232,190.1111111,421.6018395,177748.1111,0,0,0,1,0,0,0,0,1,213.875,308.0,119.75,92,0,0,0,0,0,0,4,1232,4,479,8192,5612,1,20,0.0,0.0,0,0,0.0,0.0,0,0
50272,270,3,1,65,6,53,6,21.66666667,27.13546265,6,6,6.0,0.0,262962.963,14814.81481,90.0,115.112988,220,1,221,110.5,154.8563851,220,1,0,0.0,0.0,0,0,0,0,0,0,60,20,11111.11111,3703.703704,6,53,15.4,21.01903899,441.8,0,0,0,0,1,0,0,0,0,19.25,21.66666667,6.0,60,0,0,0,0,0,0,3,65,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,32041,2,2,86,242,43,43,43.0,0.0,121,121,121.0,0.0,10236.88399,124.8400487,10680.33333,18492.8178,32034,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,62.42002434,62.42002434,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43.0,121.0,40,0,0,0,0,0,0,2,86,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,283,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,784452.2968,14134.27562,94.33333333,121.714146,232,1,1,1.0,0.0,1,1,50,50.0,0.0,50,50,0,0,0,0,40,40,7067.137809,7067.137809,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,157,2,2,74,202,37,37,37.0,0.0,101,101,101.0,0.0,1757961.783,25477.70701,52.33333333,50.63924697,105,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,12738.8535,12738.8535,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37.0,101.0,40,0,0,0,0,0,0,2,74,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
425,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0
50533,81574911,6,10,11607,68,5840,0,1934.5,2375.523332,20,0,6.8,5.006662228,143.1199845,0.196138737,5438327.4,19200000.0,74800000,0,81600000,16300000.0,36000000.0,80600000,162,80600000,8958866.556,24800000.0,74800000,0,0,0,0,0,132,212,0.073552026,0.122586711,0,5840,687.1176471,1632.555508,2665237.485,0,0,0,0,1,1,0,0,1,730.0625,1934.5,6.8,132,0,0,0,0,0,0,6,11607,10,68,229,256,4,20,10498.0,0.0,10498,10498,40300000.0,48800000.0,74800000,5813977
53,241783,1,1,52,129,52,52,52.0,0.0,129,129,129.0,0.0,748.6051542,8.271880157,241783.0,0.0,241783,241783,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,4.135940079,4.135940079,52,129,77.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,116.5,52.0,129.0,20,0,0,0,0,0,0,1,52,1,129,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,34612,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3409.222235,57.78342771,34612.0,0.0,34612,34612,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,28.89171386,28.89171386,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
57138,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
64673,154,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19480.5194805195,77.0,104.6518036156,151,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,32,64,6493.5064935065,12987.012987013,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,269,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0
49716,196,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,61224.4898,10204.08163,196.0,0.0,196,196,196,196.0,0.0,196,196,0,0.0,0.0,0,0,0,0,0,0,40,0,10204.08163,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,124,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
57947,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,128,546,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30687,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,3128.360544,65.17417799,30687.0,0.0,30687,30687,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.587089,32.587089,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,32,0,0,0,0,0,0,1,40,1,56,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23193,1,1,43,99,43,43,43.0,0.0,99,99,99.0,0.0,6122.536972,86.2329151,23193.0,0.0,23193,23193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.11645755,43.11645755,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43.0,99.0,20,0,0,0,0,0,0,1,43,1,99,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,155,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1341935.484,25806.45161,51.66666667,83.4286122,148,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,12903.22581,12903.22581,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
11111,56,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,71428.57143,35714.28571,56.0,0.0,56,56,56,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0,0,0,48,0,35714.28571,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0
443,629,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3179.650238,629.0,0.0,629,629,629,629.0,0.0,629,629,0,0.0,0.0,0,0,0,0,0,0,40,0,3179.650238,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
33828,84,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,440476.1905,35714.28571,42.0,57.98275606,83,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,20,23809.52381,11904.7619,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1019,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,61434,4,2,124,244,31,31,31.0,0.0,122,122,122.0,0.0,5990.168311,97.66578767,12286.8,16784.22589,31297,4,30133,10044.33333,17313.2912,30036,48,4,4.0,0.0,4,4,0,0,0,0,80,40,65.11052512,32.55526256,31,122,57.0,44.40345332,1971.666667,0,0,0,0,0,0,0,0,0,66.5,31.0,122.0,80,0,0,0,0,0,0,4,124,2,244,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5527673,7,4,635,154,517,0,90.71428571,190.7072051,154,0,38.5,77.0,142.7363739,1.989987469,552767.3,1655037.968,5261648,33,5527673,921278.8333,2160886.146,5331186,79,233685,77895.0,103960.8142,196037,393,0,0,0,0,232,136,1.266355662,0.723631807,0,517,65.75,150.0479469,22514.38636,0,0,0,1,0,0,0,0,0,71.72727273,90.71428571,38.5,232,0,0,0,0,0,0,7,635,4,154,29200,54,3,32,265946.0,0.0,265946,265946,5261648.0,0.0,5261648,5261648
53,84936540,4,4,196,384,53,45,49.0,4.618802154,119,73,96.0,26.55811238,6.828627585,0.094187967,12100000.0,32100000.0,84800000,3,84900000,28300000.0,49000000.0,84900000,3,84900000,28300000.0,49000000.0,84900000,4,0,0,0,0,80,80,0.047093983,0.047093983,45,119,69.44444444,30.14594132,908.7777778,0,0,0,0,0,0,0,0,1,78.125,49.0,96.0,80,0,0,0,0,0,0,4,196,4,384,-1,-1,3,20,24006.0,0.0,24006,24006,84800000.0,0.0,84800000,84800000
53,53813981,2,2,85,361,46,39,42.5,4.9497474683,190,171,180.5,13.4350288425,8.2878090733,0.0743301262,17937993.6666667,30963323.5725355,53691343,31066,53722409,53722409.0,0.0,53722409,53722409,53782915,53782915.0,0.0,53782915,53782915,0,0,0,0,64,64,0.0371650631,0.0371650631,39,190,98.4,75.3013944094,5670.3,0,0,0,0,0,0,0,0,1,123.0,42.5,180.5,64,0,0,0,0,0,0,2,85,2,361,-1,-1,1,32,31066.0,0.0,31066,31066,53691343.0,0.0,53691343,53691343
53,31424,2,2,88,194,44,44,44.0,0.0,97,97,97.0,0.0,8974.032587,127.2912424,10474.66667,18135.72666,31416,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,63.64562118,63.64562118,44,97,65.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,81.5,44.0,97.0,64,0,0,0,0,0,0,2,88,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
10727,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,4727,64075,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,64010903,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.358632466,0.140601047,8001362.875,20500000.0,58700000,3,64000000,10700000.0,23600000.0,58700000,3,58900000,58900000.0,0.0,58900000,58900000,1,0,0,0,140,40,0.10935637,0.031244677,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,0,7,187,2,92,51286,392,6,20,233772.0,0.0,233772,233772,58700000.0,0.0,58700000,58700000
443,87382,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,13641.2533473713,171.6600672907,6241.5714285714,9537.6486839044,23853,3,87382,9709.1111111111,12579.3754062398,30227,3,56889,14222.25,12032.5498094405,24337,234,0,0,0,0,332,168,114.4400448605,57.2200224302,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,0,79.4666666667,71.3,95.8,332,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0
53,49067,1,1,63,128,63,63,63.0,0.0,128,128,128.0,0.0,3892.636599,40.76059266,49067.0,0.0,49067,49067,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.38029633,20.38029633,63,128,84.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,127.0,63.0,128.0,32,0,0,0,0,0,0,1,63,1,128,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,198,2,2,66,278,33,33,33.0,0.0,139,139,139.0,0.0,1737373.737,20202.0202,66.0,72.69112738,146,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,10101.0101,10101.0101,33,139,75.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,94.25,33.0,139.0,40,0,0,0,0,0,0,2,66,2,278,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
19966,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,11256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,777,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,138996.139,2574.002574,777.0,0.0,777,777,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1287.001287,1287.001287,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,59037,1,1,44,105,44,44,44.0,0.0,105,105,105.0,0.0,2523.840981,33.87706015,59037.0,0.0,59037,59037,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.93853007,16.93853007,44,105,64.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,96.5,44.0,105.0,20,0,0,0,0,0,0,1,44,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,31710,2,2,74,176,37,37,37.0,0.0,88,88,88.0,0.0,7883.9482812993,126.1431725008,10570.0,18304.3130436518,31706,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,64,64,63.0715862504,63.0715862504,37,88,57.4,27.9338504328,780.3,0,0,0,0,0,0,0,0,1,71.75,37.0,88.0,64,0,0,0,0,0,0,2,74,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
